complaint_text,topic
I need urgent help — i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials. This is affecting my daily life.,mobile_app_login
"I'm contacting you because i topped up my ETC card RM 2,387.42 but the toll system still shows zero balance.",etc_card_topup
"Hi, I'm writing to complain that the 2FA code sent by your bank is always invalid even though I enter it right away.",mobile_app_otp
"Dear support team, i transferred money in but my account balance hasn't updated. The funds seem to have disappeared.",account_balance
Online banking login page is down. I've tried multiple browsers and devices. I will escalate to the regulator if this is not resolved.,online_banking_access
I traveled abroad and my debit card was blocked without warning. I have no access to cash. Please resolve this immediately.,debit_card_blocked
This is unacceptable. my fixed deposit maturity amount was not credited to my account on the due date. This is affecting my daily life.,account_balance
"Dear support team, i traveled abroad and my debit card was blocked without warning. I have no access to cash. I'm considering switching banks over this.",debit_card_blocked
I've been waiting 3 days for an ETC top-up to reflect on my card. Customer service is not helping.,etc_card_topup
"Dear support team, i tried to use my credit card at Watsons but it was declined without any reason.",credit_card_declined
The interbank transfer feature in your app has been broken for 3 days. I urgently need to move funds.,mobile_app_transfer
The bank blocked my debit card without sending me a notification or reason. This is affecting my daily life.,debit_card_blocked
I need urgent help — online top-up for my ETC card failed but the payment was debited from my bank account. This is affecting my daily life.,etc_card_topup
This is my third complaint about this issue. my credit card ending in 4416 was declined at a Shopee store even though I have available credit. I expect a response within 24 hours.,credit_card_declined
"I can see my pending transactions but they never cleared, and my available balance is wrong. I will escalate to the regulator if this is not resolved.",account_balance
Cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times.,mobile_app_login
I'm contacting you because mobile banking app is extremely slow. It takes over 2 minutes to load my account balance. This is affecting my daily life.,mobile_app_crash
"Dear support team, the FirstCity Bank app freezes whenever I navigate to the transaction history page. I have to restart my phone. I'm considering switching banks over this.",mobile_app_crash
"Hi, I'm writing to complain that the app crashes after the latest update v6.8.3. Please fix this urgently. I will escalate to the regulator if this is not resolved.",mobile_app_crash
I'm contacting you because mobile banking app is extremely slow. It takes over 2 minutes to load my account balance.,mobile_app_crash
"Hi, I'm writing to complain that aTM swallowed my debit card and didn't dispense the RM 3,214.15 I requested. I will escalate to the regulator if this is not resolved.",debit_card_atm
"Hi, I'm writing to complain that i was billed twice for the same transaction at Lazada on my credit card.",credit_card_billing
I'm contacting you because my account balance shows negative even though I have funds deposited. This looks like a system error.,account_balance
